MCG-03-34-064   , CO5-4  ,  ,67.3,16.7,132,248
MCG-03-34-064   , CO6-5  ,  ,145,92.7,187,          
MCG-03-34-064   , CO7-6  ,  ,142,70.3,197,          
MCG-03-34-064   , CO8-7  ,  ,92.5,26.1,164,274
MCG-03-34-064   , CO10-9 ,  ,329,248,413,          
MCG-03-34-064   , CO11-10,  ,157,93,225,          
MCG-03-34-064   , CO12-11,  ,156,72.5,223,          
MCG-03-34-064   , CO13-12,  ,163,95.7,232,          
MCG-03-34-064   , NII    , X,452,363,542,          
Cen A           , CI1-0  ,  ,4040,3820,4250,          
Cen A           , CI2-1  ,  ,9500,9340,9640,          
Cen A           , CO4-3  ,  ,4230,3990,4520,          
Cen A           , CO5-4  ,  ,3900,3710,4090,          
Cen A           , CO6-5  ,  ,2610,2490,2720,          
Cen A           , CO7-6  ,  ,1550,1410,1670,          
Cen A           , CO8-7  ,  ,1280,1050,1520,          
Cen A           , CO9-8  ,  ,899,367,1250,1740
Cen A           , CO10-9 ,  ,481,278,681,970
Cen A           , CO11-10,  ,144,8.33,372,735
Cen A           , CO12-11,  ,292,101,489,760
Cen A           , CO13-12,  ,494,172,936,1670
Cen A           , NII    ,  ,10600,10300,10900,          
NGC5135         , CI1-0  ,  ,1780,1590,1970,          
NGC5135         , CI2-1  ,  ,1910,1870,1940,          
NGC5135         , CO4-3  ,  ,2070,1850,2300,          
NGC5135         , CO5-4  ,  ,1810,1700,1910,          
NGC5135         , CO6-5  ,  ,1520,1480,1570,          
NGC5135         , CO7-6  ,  ,928,886,970,          
NGC5135         , CO8-7  ,  ,601,553,652,          
NGC5135         , CO9-8  ,  ,444,383,500,          
NGC5135         , CO10-9 ,  ,311,256,360,          
NGC5135         , CO11-10,  ,169,132,211,          
NGC5135         , CO12-11,  ,172,142,203,          
NGC5135         , NII    ,  ,3150,3110,3200,          
ESO 173-G015    , CI1-0  ,  ,1550,1290,1820,          
ESO 173-G015    , CI2-1  ,  ,3050,2960,3130,          
ESO 173-G015    , CO4-3  ,  ,3980,3630,4420,          
ESO 173-G015    , CO5-4  ,  ,4800,4640,5000,          
ESO 173-G015    , CO6-5  ,  ,4780,4680,4880,          
ESO 173-G015    , CO7-6  ,  ,3740,3650,3830,          
ESO 173-G015    , CO8-7  ,  ,3150,3010,3300,          
ESO 173-G015    , CO9-8  ,  ,3130,2930,3280,          
ESO 173-G015    , CO10-9 ,  ,2640,2490,2790,          
ESO 173-G015    , CO11-10,  ,2150,2010,2280,          
ESO 173-G015    , CO12-11,  ,1430,1320,1540,          
ESO 173-G015    , CO13-12,  ,986,845,1110,          
ESO 173-G015    , NII    ,  ,3180,3040,3310,          
NGC5194         , CI1-0  ,  ,1510,1230,1750,          
NGC5194         , CI2-1  ,  ,2770,2680,2880,          
NGC5194         , CO4-3  ,  ,1570,1300,1810,          
NGC5194         , CO5-4  ,  ,1930,1650,2160,          
NGC5194         , CO6-5  ,  ,1320,1180,1480,          
NGC5194         , CO7-6  ,  ,884,777,987,          
NGC5194         , CO8-7  ,  ,400,218,572,731
NGC5194         , CO9-8  ,  ,661,185,1140,1750
NGC5194         , CO10-9 ,  ,898,632,1200,1810
NGC5194         , CO11-10,  ,586,291,882,1230
NGC5194         , CO12-11,  ,308,78.1,570,1020
NGC5194         , CO13-12,  ,563,164,1010,1890
NGC5194         , NII    ,  ,25800,25400,26200,          
IC4280          , CI1-0  ,  ,230,69.4,406,733
IC4280          , CI2-1  ,  ,379,301,436,          
IC4280          , CO4-3  ,  ,788,536,1010,          
IC4280          , CO5-4  ,  ,545,391,707,          
IC4280          , CO6-5  ,  ,350,262,424,          
IC4280          , CO7-6  ,  ,147,73,217,          
IC4280          , CO8-7  ,  ,186,97.3,273,403
IC4280          , CO10-9 ,  ,193,98.5,303,457
IC4280          , CO13-12,  ,48,9.23,112,215
IC4280          , NII    ,  ,3360,3250,3440,          
M83             , CI1-0  ,  ,3540,3080,3890,          
M83             , CI2-1  ,  ,4560,4390,4740,          
M83             , CO4-3  ,  ,8490,7990,9000,          
M83             , CO5-4  ,  ,9540,9120,9920,          
M83             , CO6-5  ,  ,7260,7030,7480,          
M83             , CO7-6  ,  ,4460,4300,4630,          
M83             , CO8-7  ,  ,3020,2800,3240,          
M83             , CO9-8  ,  ,1500,670,2010,2670
M83             , CO10-9 ,  ,1180,844,1540,          
M83             , CO11-10,  ,848,552,1150,          
M83             , CO12-11,  ,427,69.8,774,1340
M83             , NII    ,  ,19000,18200,19600,          
Mrk 273         , CI1-0  ,  ,367,109,580,1060
Mrk 273         , CI2-1  ,  ,641,581,693,          
Mrk 273         , CO5-4  ,  ,1240,1050,1430,          
Mrk 273         , CO6-5  ,  ,1230,1140,1330,          
Mrk 273         , CO7-6  ,  ,1070,1020,1110,          
Mrk 273         , CO8-7  ,  ,735,678,794,          
Mrk 273         , CO9-8  , X,940,829,1050,          
Mrk 273         , CO10-9 , X,1140,1060,1220,          
Mrk 273         , CO11-10, X,557,473,641,          
Mrk 273         , CO12-11, X,507,424,590,          
Mrk 273         , CO13-12, X,572,488,656,          
Mrk 273         , NII    , X,1020,949,1100,          
4C 12.50        , CI2-1  ,  ,40.2,8.97,84.5,172
4C 12.50        , CO5-4  ,  ,227,91.9,400,613
4C 12.50        , CO6-5  ,  ,102,26.9,211,351
4C 12.50        , CO7-6  ,  ,89.5,39.4,150,          
4C 12.50        , CO8-7  ,  ,46.8,15.6,95.9,161
4C 12.50        , CO10-9 ,  ,78.8,30.3,131,216
4C 12.50        , CO11-10,  ,50.4,14.6,95.4,171
4C 12.50        , CO12-11,  ,40.1,10.3,81.5,133
4C 12.50        , CO13-12,  ,27.3,6.73,68.5,112
4C 12.50        , NII    ,  ,35.8,7.72,77.9,130
UGC08739        , CI1-0  ,  ,356,120,517,784
UGC08739        , CI2-1  ,  ,480,427,542,          
UGC08739        , CO4-3  ,  ,329,83.9,488,709
UGC08739        , CO5-4  ,  ,620,488,753,          
UGC08739        , CO6-5  ,  ,217,144,286,          
UGC08739        , CO7-6  ,  ,182,132,247,          
UGC08739        , CO8-7  ,  ,282,205,364,          
UGC08739        , CO9-8  ,  ,226,102,341,528
UGC08739        , CO10-9 ,  ,95.4,26.2,205,346
UGC08739        , CO11-10,  ,138,46.9,248,433
UGC08739        , CO13-12,  ,75.4,12.9,172,286
UGC08739        , NII    ,  ,2030,1950,2140,          
ESO221-IG010    , CI1-0  ,  ,213,58.8,351,593
ESO221-IG010    , CI2-1  ,  ,331,241,409,          
ESO221-IG010    , CO4-3  ,  ,83,10.5,255,482
ESO221-IG010    , CO5-4  ,  ,569,460,694,          
ESO221-IG010    , CO6-5  ,  ,407,334,488,          
ESO221-IG010    , CO7-6  ,  ,265,178,349,          
ESO221-IG010    , CO8-7  ,  ,97.9,20.5,208,534
ESO221-IG010    , CO9-8  ,  ,319,157,486,843
ESO221-IG010    , CO10-9 ,  ,182,50.1,321,544
ESO221-IG010    , CO13-12,  ,221,93.9,360,546
ESO221-IG010    , NII    ,  ,3310,3160,3460,          
Mrk 463         , CI1-0  ,  ,144,34.4,286,496
Mrk 463         , CI2-1  ,  ,112,69,147,          
Mrk 463         , CO5-4  ,  ,96,22.2,208,370
Mrk 463         , CO6-5  ,  ,190,142,248,          
Mrk 463         , CO7-6  ,  ,109,69.6,145,          
Mrk 463         , CO8-7  ,  ,87.7,40.7,128,197
Mrk 463         , CO9-8  ,  ,45.4,10.5,106,193
Mrk 463         , CO10-9 ,  ,37,7.36,77.7,118
Mrk 463         , CO11-10,  ,65.8,25.9,119,168
Mrk 463         , CO12-11,  ,50.3,18.2,100,164
Mrk 463         , NII    ,  ,105,64.5,156,          
M101_02         , CI1-0  ,  ,166,43.6,318,516
M101_02         , CI2-1  ,  ,107,30.9,178,279
M101_02         , CO4-3  ,  ,545,284,819,1130
M101_02         , CO5-4  ,  ,155,32.1,301,580
M101_02         , CO6-5  ,  ,77.5,27.6,177,274
M101_02         , CO7-6  ,  ,182,87.8,252,          
M101_02         , CO8-7  ,  ,65.4,16.2,132,285
M101_02         , CO9-8  ,  ,222,99.6,346,533
M101_02         , CO10-9 ,  ,97.3,15.5,199,331
M101_02         , CO11-10,  ,127,38.3,266,397
M101_02         , CO12-11,  ,84.1,25.9,164,270
M101_02         , NII    ,  ,1720,1620,1810,          
OQ 208          , CI1-0  ,  ,534,320,738,          
OQ 208          , CI2-1  ,  ,59,27.7,97.7,164
OQ 208          , CO5-4  ,  ,260,150,416,638
OQ 208          , CO7-6  ,  ,50.2,20.3,92.1,138
OQ 208          , CO8-7  ,  ,47,14.2,90.8,153
OQ 208          , CO10-9 ,  ,247,68.6,478,766
OQ 208          , CO12-11,  ,482,272,677,          
OQ 208          , CO13-12,  ,122,21,217,347
OQ 208          , NII    ,  ,415,268,574,          
NGC5653         , CI1-0  ,  ,316,59,601,861
NGC5653         , CI2-1  ,  ,528,405,649,          
NGC5653         , CO4-3  ,  ,562,190,869,1220
NGC5653         , CO5-4  ,  ,1240,1060,1420,          
NGC5653         , CO6-5  ,  ,493,352,626,          
NGC5653         , CO7-6  ,  ,155,55,272,383
NGC5653         , CO8-7  ,  ,364,222,524,          
NGC5653         , CO9-8  ,  ,153,34.7,303,559
NGC5653         , CO10-9 ,  ,79.4,10.6,195,350
NGC5653         , CO11-10,  ,133,17.8,258,476
NGC5653         , CO12-11,  ,56.5,6.28,140,296
NGC5653         , CO13-12,  ,125,28.5,278,508
NGC5653         , NII    ,  ,4730,4540,4900,          
IRAS 14348-1447 , CI2-1  ,  ,356,305,406,          
IRAS 14348-1447 , CO5-4  ,  ,310,137,518,777
IRAS 14348-1447 , CO6-5  ,  ,338,241,418,          
IRAS 14348-1447 , CO7-6  ,  ,309,265,362,          
IRAS 14348-1447 , CO8-7  ,  ,430,374,487,          
IRAS 14348-1447 , CO9-8  ,  ,130,66.7,194,303
IRAS 14348-1447 , CO10-9 ,  ,261,197,325,          
IRAS 14348-1447 , CO11-10,  ,167,116,217,          
IRAS 14348-1447 , CO12-11,  ,55.9,15.6,99.8,170
IRAS 14348-1447 , CO13-12,  ,152,115,187,          
IRAS 14348-1447 , NII    ,  ,244,207,279,          
NGC5713         , CI1-0  ,  ,672,508,831,          
NGC5713         , CI2-1  ,  ,664,604,719,          
NGC5713         , CO4-3  ,  ,1340,1200,1540,          
NGC5713         , CO5-4  ,  ,1260,1140,1380,          
NGC5713         , CO6-5  ,  ,943,864,1030,          
NGC5713         , CO7-6  ,  ,587,527,646,          
NGC5713         , CO8-7  ,  ,275,199,345,          
NGC5713         , CO9-8  ,  ,182,75.4,310,560
NGC5713         , CO10-9 ,  ,162,49.5,285,462
NGC5713         , CO11-10,  ,308,162,443,668
NGC5713         , CO12-11,  ,66.2,9.94,151,271
NGC5713         , CO13-12,  ,270,83.3,451,663
NGC5713         , NII    ,  ,4690,4510,4880,          
IRAS 14378-3651 , CI1-0  ,  ,1010,739,1200,          
IRAS 14378-3651 , CI2-1  ,  ,168,133,227,          
IRAS 14378-3651 , CO5-4  ,  ,425,242,610,          
IRAS 14378-3651 , CO6-5  ,  ,273,189,371,          
IRAS 14378-3651 , CO7-6  ,  ,411,364,456,          
IRAS 14378-3651 , CO8-7  ,  ,234,185,287,          
IRAS 14378-3651 , CO9-8  ,  ,193,97.4,296,464
IRAS 14378-3651 , CO10-9 ,  ,123,67.8,197,          
IRAS 14378-3651 , CO11-10,  ,140,72.1,201,          
IRAS 14378-3651 , CO12-11,  ,131,81.1,179,          
IRAS 14378-3651 , CO13-12,  ,110,55.6,154,          
Mrk 478         , CI1-0  ,  ,313,100,517,674
Mrk 478         , CI2-1  ,  ,85.6,43.7,137,196
Mrk 478         , CO6-5  ,  ,86.2,23.2,195,288
Mrk 478         , CO7-6  ,  ,42.3,7.71,92.5,148
Mrk 478         , CO9-8  ,  ,44.9,9.38,89.1,135
Mrk 478         , CO11-10,  ,66.6,32.5,112,163
Mrk 478         , CO12-11,  ,46.5,12.5,89.2,158
Mrk 478         , CO13-12,  ,40.6,8.44,74.5,113
Mrk 478         , NII    ,  ,31.7,6.49,77.8,137
NGC5734a        , CI1-0  ,  ,277,81.5,484,908
NGC5734a        , CI2-1  ,  ,489,390,586,          
NGC5734a        , CO4-3  ,  ,462,260,737,          
NGC5734a        , CO5-4  ,  ,427,218,702,1130
NGC5734a        , CO6-5  ,  ,215,92.8,333,505
NGC5734a        , CO7-6  ,  ,114,34.3,219,323
NGC5734a        , CO8-7  ,  ,268,163,389,695
NGC5734a        , CO9-8  ,  ,131,36.7,244,449
NGC5734a        , CO10-9 ,  ,133,39.6,256,484
NGC5734a        , CO11-10,  ,175,63.2,312,519
NGC5734a        , CO12-11,  ,160,71.5,272,472
NGC5734a        , CO13-12,  ,96.2,18.9,218,429
NGC5734a        , NII    ,  ,3720,3590,3860,          
3C 305          , CO9-8  ,  ,102,29.4,197,371
3C 305          , CO10-9 ,  ,142,41.4,256,427
3C 305          , CO11-10,  ,126,37.2,229,367
3C 305          , CO12-11,  ,139,40.2,218,404
3C 305          , NII    ,  ,350,246,455,          
VV340a          , CI1-0  ,  ,1120,860,1340,          
VV340a          , CI2-1  ,  ,626,578,688,          
VV340a          , CO5-4  ,  ,489,345,680,          
VV340a          , CO6-5  ,  ,408,330,499,          
VV340a          , CO7-6  ,  ,185,129,227,          
VV340a          , CO8-7  ,  ,109,41.4,183,290
VV340a          , CO9-8  ,  ,77.7,18.6,148,300
VV340a          , CO10-9 ,  ,91,36.7,148,277
VV340a          , CO11-10,  ,51.3,8.2,105,165
VV340a          , CO13-12,  ,64.4,19.8,121,212
VV340a          , NII    , X,3790,3680,3890,          
IC4518ABa       , CI1-0  ,  ,144,63.5,245,349
IC4518ABa       , CI2-1  ,  ,518,462,576,          
IC4518ABa       , CO4-3  ,  ,222,74.7,382,596
IC4518ABa       , CO5-4  ,  ,382,295,472,          
IC4518ABa       , CO6-5  ,  ,310,246,382,          
IC4518ABa       , CO7-6  ,  ,166,119,216,          
IC4518ABa       , CO8-7  ,  ,194,129,273,          
IC4518ABa       , CO9-8  ,  ,206,81.4,325,464
IC4518ABa       , CO10-9 ,  ,62.7,16.7,130,258
IC4518ABa       , CO11-10,  ,272,187,362,          
IC4518ABa       , NII    ,  ,692,606,782,          
NGC5866         , CI1-0  ,  ,318,91.1,529,800
NGC5866         , CI2-1  ,  ,448,402,502,          
NGC5866         , CO4-3  ,  ,850,553,1160,          
NGC5866         , CO5-4  ,  ,448,331,616,          
NGC5866         , CO6-5  ,  ,316,244,397,          
NGC5866         , CO7-6  ,  ,183,119,242,          
NGC5866         , CO8-7  ,  ,271,184,366,          
NGC5866         , CO9-8  ,  ,57.7,13.4,111,243
NGC5866         , CO10-9 ,  ,60.9,14.1,120,231
NGC5866         , CO11-10,  ,47.8,10.6,104,229
NGC5866         , NII    ,  ,1210,1150,1280,          
CGCG049-057     , CI1-0  ,  ,534,314,741,1080
CGCG049-057     , CI2-1  ,  ,428,363,484,          
CGCG049-057     , CO4-3  ,  ,755,523,959,          
CGCG049-057     , CO5-4  ,  ,858,728,969,          
CGCG049-057     , CO6-5  ,  ,1010,953,1070,          
CGCG049-057     , CO7-6  ,  ,974,910,1030,          
CGCG049-057     , CO8-7  ,  ,713,623,774,          
CGCG049-057     , CO9-8  ,  ,583,496,672,          
CGCG049-057     , CO10-9 ,  ,630,552,717,          
CGCG049-057     , CO11-10,  ,266,220,313,          
CGCG049-057     , CO12-11,  ,128,81.1,172,          
CGCG049-057     , CO13-12,  ,69.8,25.8,121,239
CGCG049-057     , NII    ,  ,453,405,507,          
3C 315          , CO10-9 ,  ,47.9,13.4,88.9,141
3C 315          , CO11-10,  ,43.2,12.2,85,135
3C 315          , CO12-11,  ,44.4,10.6,83.9,135
3C 315          , NII    ,  ,75,34.9,109,155
VV705           , CI1-0  ,  ,319,134,629,1010
VV705           , CI2-1  ,  ,321,273,377,          
VV705           , CO5-4  ,  ,564,377,731,          
VV705           , CO6-5  ,  ,304,207,388,          
VV705           , CO7-6  ,  ,348,298,402,          
VV705           , CO8-7  ,  ,246,188,320,          
VV705           , CO9-8  ,  ,165,89,240,362
VV705           , CO10-9 ,  ,138,78.5,196,          
VV705           , CO11-10,  ,128,86.6,174,          
VV705           , CO12-11,  ,126,83.3,184,          
VV705           , CO13-12,  ,98.9,55.4,151,          
VV705           , NII    ,  ,456,406,501,          
ESO099-G004     , CI1-0  ,  ,246,64.8,452,950
ESO099-G004     , CI2-1  ,  ,330,297,368,          
ESO099-G004     , CO5-4  ,  ,451,284,608,          
ESO099-G004     , CO6-5  ,  ,491,432,561,          
ESO099-G004     , CO7-6  ,  ,331,292,373,          
ESO099-G004     , CO8-7  ,  ,137,98,180,          
ESO099-G004     , CO9-8  ,  ,352,290,416,          
ESO099-G004     , CO10-9 ,  ,167,114,226,          
ESO099-G004     , CO11-10,  ,137,94.8,196,          
ESO099-G004     , CO12-11,  ,88.6,49.9,134,193
ESO099-G004     , CO13-12,  ,137,87.6,187,          
ESO099-G004     , NII    , X,1670,1600,1730,          
IRAS 15250+3609 , CI1-0  ,  ,474,236,766,1110
IRAS 15250+3609 , CI2-1  ,  ,102,49.9,163,261
IRAS 15250+3609 , CO5-4  ,  ,194,50.3,363,516
IRAS 15250+3609 , CO6-5  ,  ,280,193,385,          
IRAS 15250+3609 , CO7-6  ,  ,275,218,334,          
IRAS 15250+3609 , CO8-7  ,  ,206,131,273,361
IRAS 15250+3609 , CO9-8  ,  ,93.3,28.9,173,302
IRAS 15250+3609 , CO10-9 ,  ,137,74.8,200,288
IRAS 15250+3609 , CO11-10,  ,108,42.4,163,251
IRAS 15250+3609 , CO12-11,  ,92.6,42,155,229
IRAS 15250+3609 , NII    ,  ,87.8,34.2,140,207
NGC5936         , CI1-0  ,  ,251,70.2,426,747
NGC5936         , CI2-1  ,  ,435,362,519,          
NGC5936         , CO4-3  ,  ,376,158,575,949
NGC5936         , CO5-4  ,  ,607,431,779,          
NGC5936         , CO6-5  ,  ,533,436,630,          
NGC5936         , CO7-6  ,  ,252,146,333,          
NGC5936         , CO8-7  ,  ,371,237,485,          
NGC5936         , CO9-8  ,  ,331,135,543,855
NGC5936         , CO10-9 ,  ,165,51.1,308,567
NGC5936         , CO12-11,  ,210,64.3,389,634
NGC5936         , NII    ,  ,2460,2320,2600,          
Arp220          , CI1-0  ,  ,1360,1110,1630,          
Arp220          , CI2-1  ,  ,1490,1360,1620,          
Arp220          , CO4-3  ,  ,3230,2810,3530,          
Arp220          , CO5-4  ,  ,3130,2940,3330,          
Arp220          , CO6-5  ,  ,3390,3180,3550,          
Arp220          , CO7-6  ,  ,2890,2750,3030,          
Arp220          , CO8-7  , X,3560,3020,4090,          
Arp220          , CO9-8  ,  ,2310,2040,2590,          
Arp220          , CO10-9 ,  ,2080,1830,2410,          
Arp220          , CO11-10,  ,1050,899,1250,          
Arp220          , CO12-11,  ,652,528,766,1290
Arp220          , CO13-12,  ,363,190,527,1060
Arp220          , NII    , X,2200,1720,2680,          
NGC5990         , CI1-0  ,  ,411,178,680,1050
NGC5990         , CI2-1  ,  ,453,343,546,          
NGC5990         , CO4-3  ,  ,318,87,553,897
NGC5990         , CO5-4  ,  ,733,546,921,          
NGC5990         , CO6-5  ,  ,481,364,590,          
NGC5990         , CO7-6  ,  ,317,217,421,          
NGC5990         , CO8-7  ,  ,377,232,536,          
NGC5990         , CO9-8  ,  ,147,31.3,309,560
NGC5990         , CO10-9 ,  ,228,96.8,355,570
NGC5990         , CO11-10,  ,128,28.2,224,317
NGC5990         , CO12-11,  ,153,65.8,265,444
NGC5990         , CO13-12,  ,100,19.5,214,391
NGC5990         , NII    ,  ,2820,2700,2940,          
IRAS 15462-0450 , CI2-1  ,  ,34.8,7.52,67.5,113
IRAS 15462-0450 , CO5-4  ,  ,111,26.2,253,415
IRAS 15462-0450 , CO6-5  ,  ,78.7,29.1,131,219
IRAS 15462-0450 , CO7-6  ,  ,137,101,175,          
IRAS 15462-0450 , CO8-7  ,  ,76.5,41.2,110,          
IRAS 15462-0450 , CO10-9 ,  ,72.5,32.4,114,168
IRAS 15462-0450 , CO11-10,  ,28.1,4.56,64.8,119
IRAS 15462-0450 , CO12-11,  ,38.6,10.5,78.9,120
IRAS 15462-0450 , CO13-12,  ,57.1,26.2,91.4,141
IRAS 15462-0450 , NII    ,  ,108,75.9,146,          
3C 326          , CO5-4  ,  ,118,31.6,198,373
3C 326          , CO7-6  ,  ,28.7,8.29,56.6,88
3C 326          , CO8-7  ,  ,31.5,7.74,62.7,118
3C 326          , CO9-8  ,  ,97,42.4,165,246
3C 326          , CO10-9 ,  ,20.7,5.08,58.3,95.3
3C 326          , CO11-10,  ,41.5,13,70.6,118
3C 326          , NII    ,  ,28.5,5.61,51.9,89.9
PKS 1549-79     , CI2-1  ,  ,28,6.53,64.3,122
PKS 1549-79     , CO5-4  ,  ,262,139,399,641
PKS 1549-79     , CO6-5  ,  ,73.2,19.2,138,259
PKS 1549-79     , CO7-6  ,  ,34,7.31,71.1,129
PKS 1549-79     , CO10-9 ,  ,28.7,4.83,77.5,145
PKS 1549-79     , CO11-10,  ,31,7.78,63.6,103
PKS 1549-79     , CO12-11,  ,44.5,12.8,76.7,139
PKS 1549-79     , CO13-12,  ,35.5,9.47,69.9,132
NGC6052         , CI1-0  ,  ,943,628,1300,          
NGC6052         , CI2-1  ,  ,155,88.3,219,          
NGC6052         , CO4-3  ,  ,1430,1030,1890,          
NGC6052         , CO5-4  ,  ,691,448,898,          
NGC6052         , CO6-5  ,  ,517,407,625,          
NGC6052         , CO7-6  ,  ,86,27.1,155,239
NGC6052         , CO8-7  ,  ,116,52.8,181,256
NGC6052         , CO9-8  ,  ,163,48.7,275,437
NGC6052         , CO11-10,  ,214,80.9,330,504
NGC6052         , CO12-11,  ,73,14.2,144,271
NGC6052         , CO13-12,  ,109,29.8,198,346
NGC6052         , NII    ,  ,662,581,768,          
IRAS 16090-0139 , CI2-1  ,  ,151,107,197,          
IRAS 16090-0139 , CO5-4  ,  ,253,81.4,412,690
IRAS 16090-0139 , CO6-5  ,  ,135,43.8,242,385
IRAS 16090-0139 , CO7-6  ,  ,391,342,441,          
IRAS 16090-0139 , CO8-7  ,  ,364,317,403,          
IRAS 16090-0139 , CO10-9 ,  ,268,192,333,          
IRAS 16090-0139 , CO11-10,  ,158,110,204,          
IRAS 16090-0139 , CO12-11,  ,82.5,37.2,120,189
IRAS 16090-0139 , CO13-12,  ,96.7,61.4,134,          
IRAS 16090-0139 , NII    ,  ,48.8,16.4,77.5,145
PG 1613+658     , CI2-1  ,  ,44.8,14.1,91.2,160
PG 1613+658     , CO5-4  ,  ,82.3,10.6,211,449
PG 1613+658     , CO6-5  ,  ,119,40.8,209,386
PG 1613+658     , CO8-7  ,  ,26.2,5.21,50.8,113
PG 1613+658     , CO10-9 ,  ,58,18.6,110,157
PG 1613+658     , CO12-11,  ,56.7,19.3,101,168
PG 1613+658     , CO13-12,  ,38.7,12.6,73.1,133
PG 1613+658     , NII    ,  ,28.2,4.34,53.2,92.5
CGCG052-037     , CI1-0  ,  ,728,485,951,          
CGCG052-037     , CI2-1  ,  ,408,360,463,          
CGCG052-037     , CO5-4  ,  ,764,583,946,          
CGCG052-037     , CO6-5  ,  ,569,494,641,          
CGCG052-037     , CO7-6  ,  ,338,283,384,          
CGCG052-037     , CO8-7  ,  ,242,195,302,          
CGCG052-037     , CO9-8  ,  ,65.7,19.7,132,223
CGCG052-037     , CO10-9 ,  ,100,47.2,143,205
CGCG052-037     , CO12-11,  ,110,72.7,148,          
CGCG052-037     , NII    ,  ,1240,1200,1290,          
NGC6156         , CI1-0  ,  ,442,199,719,1060
NGC6156         , CI2-1  ,  ,516,426,610,          
NGC6156         , CO4-3  ,  ,1200,898,1510,          
NGC6156         , CO5-4  ,  ,748,529,942,          
NGC6156         , CO6-5  ,  ,602,480,718,          
NGC6156         , CO7-6  ,  ,409,328,490,          
NGC6156         , CO8-7  ,  ,553,403,672,          
NGC6156         , CO9-8  ,  ,647,382,912,          
NGC6156         , CO10-9 ,  ,89.3,8.23,236,514
NGC6156         , CO11-10,  ,315,135,548,792
NGC6156         , CO12-11,  ,187,53.8,336,607
NGC6156         , NII    ,  ,3520,3280,3710,          
ESO069-IG006    , CI1-0  ,  ,820,570,1070,          
ESO069-IG006    , CI2-1  ,  ,429,395,463,          
ESO069-IG006    , CO5-4  ,  ,1090,930,1220,          
ESO069-IG006    , CO6-5  ,  ,551,488,633,          
ESO069-IG006    , CO7-6  ,  ,288,254,321,          
ESO069-IG006    , CO8-7  ,  ,162,125,196,          
ESO069-IG006    , CO9-8  ,  ,69.1,22.1,133,234
ESO069-IG006    , CO10-9 ,  ,86.9,36.3,129,175
ESO069-IG006    , CO11-10,  ,44.1,13.7,86.7,150
ESO069-IG006    , CO12-11,  ,38.8,11.2,75.7,120
ESO069-IG006    , NII    , X,1960,1900,2010,          
IRASF16399-0937 , CI1-0  ,  ,118,35.5,221,446
IRASF16399-0937 , CI2-1  ,  ,224,189,258,          
IRASF16399-0937 , CO5-4  ,  ,295,191,391,          
IRASF16399-0937 , CO6-5  ,  ,329,287,367,          
IRASF16399-0937 , CO7-6  ,  ,206,174,238,          
IRASF16399-0937 , CO8-7  ,  ,165,121,205,          
IRASF16399-0937 , CO9-8  ,  ,167,103,240,          
IRASF16399-0937 , CO10-9 ,  ,181,134,236,          
IRASF16399-0937 , CO11-10,  ,70.7,19.7,122,220
IRASF16399-0937 , CO12-11,  ,93.8,42.9,142,219
IRASF16399-0937 , CO13-12,  ,73.8,31,114,175
IRASF16399-0937 , NII    ,  ,886,838,934,          
NGC6240         , CI1-0  ,  ,1970,1710,2210,          
NGC6240         , CI2-1  , X,3500,3360,3640,          
NGC6240         , CO4-3  ,  ,5330,5040,5570,          
NGC6240         , CO5-4  ,  ,5550,5370,5730,          
NGC6240         , CO6-5  , X,6850,6670,7030,          
NGC6240         , CO7-6  , X,6140,6000,6280,          
NGC6240         , CO8-7  , X,5130,4990,5270,          
NGC6240         , CO9-8  , X,4970,4860,5080,          
NGC6240         , CO10-9 , X,4470,4390,4560,          
NGC6240         , CO11-10, X,3360,3270,3450,          
NGC6240         , CO12-11, X,2650,2580,2730,          
NGC6240         , CO13-12, X,2250,2170,2330,          
NGC6240         , NII    , X,3790,3710,3880,          
IRASF16516-0948 , CI1-0  ,  ,143,52.2,214,413
IRASF16516-0948 , CI2-1  ,  ,200,175,227,          
IRASF16516-0948 , CO5-4  ,  ,331,250,400,          
IRASF16516-0948 , CO6-5  ,  ,247,211,287,          
IRASF16516-0948 , CO7-6  ,  ,136,111,164,          
IRASF16516-0948 , CO8-7  ,  ,55.7,15.8,97.3,141
IRASF16516-0948 , CO9-8  ,  ,176,104,250,          
IRASF16516-0948 , CO10-9 ,  ,73.6,29,126,195
IRASF16516-0948 , CO12-11,  ,63.1,19.2,119,186
IRASF16516-0948 , CO13-12,  ,76.5,28.1,133,196
IRASF16516-0948 , NII    ,  ,903,847,956,          
NGC6286b        , CI1-0  ,  ,108,26.1,261,454
NGC6286b        , CI2-1  ,  ,132,50.1,219,316
NGC6286b        , CO5-4  ,  ,185,49.5,318,544
NGC6286b        , CO6-5  ,  ,72.8,18.2,167,258
NGC6286b        , CO7-6  ,  ,80.8,21.9,160,282
NGC6286b        , CO8-7  ,  ,276,156,409,          
NGC6286b        , CO9-8  ,  ,137,36.5,268,479
NGC6286b        , CO10-9 ,  ,173,67.5,263,465
NGC6286b        , CO13-12,  ,94.8,24,174,379
NGC6286b        , NII    ,  ,612,490,720,          
NGC6286a        , CI1-0  ,  ,1000,669,1300,          
NGC6286a        , CI2-1  ,  ,741,653,826,          
NGC6286a        , CO5-4  ,  ,761,493,1040,          
